image_name,person_id,is_test,label,split
067188.jpg,3781,0,325,train
067193.jpg,8682,0,663,train
067198.jpg,4236,0,369,train
067221.jpg,6516,0,565,train
067223.jpg,7264,0,608,train
067229.jpg,4955,0,427,train
067241.jpg,1470,0,126,train
067248.jpg,320,0,32,train
067266.jpg,1578,0,135,train
067272.jpg,4972,0,429,train
067287.jpg,6672,0,575,train
067292.jpg,7880,0,632,train
067349.jpg,3207,0,276,train
067361.jpg,2243,0,197,train
067365.jpg,6806,0,591,train
067369.jpg,4962,0,428,train
067372.jpg,4805,0,412,train
067374.jpg,2954,0,250,train
067376.jpg,8449,0,652,train
067392.jpg,292,0,26,train
067410.jpg,3288,0,281,train
067420.jpg,1951,0,162,train
067431.jpg,4741,0,410,train
067442.jpg,3302,0,284,train
067445.jpg,2820,0,234,train
067446.jpg,1947,0,161,train
067449.jpg,2857,0,236,train
067457.jpg,5866,0,513,train
067459.jpg,8288,0,645,train
067488.jpg,3048,0,261,train
067490.jpg,7804,0,630,train
067495.jpg,2955,0,251,train
067503.jpg,5705,0,500,train
067508.jpg,7867,0,631,train
067512.jpg,5176,0,450,train
067514.jpg,1246,0,106,train
067515.jpg,7380,0,615,train
067528.jpg,2956,0,252,train
067535.jpg,3941,0,339,train
067536.jpg,3805,0,327,train
067560.jpg,6683,0,581,train
067561.jpg,409,0,45,train
067569.jpg,8558,0,657,train
067579.jpg,4446,0,387,train
067588.jpg,4936,0,424,train
067590.jpg,447,0,51,train
067594.jpg,160,0,15,train
067601.jpg,7755,0,628,train
067615.jpg,6280,0,542,train
067618.jpg,6256,0,541,train
067619.jpg,4927,0,423,train
067631.jpg,7379,0,614,train
067645.jpg,2443,0,214,train
067649.jpg,1420,0,121,train
067656.jpg,4724,0,409,train
067659.jpg,4724,0,409,train
067662.jpg,4612,0,400,train
067671.jpg,5235,0,456,train
067679.jpg,8562,0,658,train
067698.jpg,4975,0,430,train
067699.jpg,3760,0,322,train
067700.jpg,742,0,77,train
067702.jpg,3288,0,281,train
067708.jpg,886,0,85,train
067714.jpg,7755,0,628,train
067729.jpg,123,0,13,train
067734.jpg,5698,0,498,train
067735.jpg,4594,0,397,train
067736.jpg,4316,0,378,train
067762.jpg,5122,0,443,train
067770.jpg,5827,0,512,train
067771.jpg,4672,0,404,train
067775.jpg,2529,0,219,train
067777.jpg,8682,0,663,train
067781.jpg,8288,0,645,train
067793.jpg,257,0,20,train
067802.jpg,4724,0,409,train
067805.jpg,2683,0,228,train
067821.jpg,6576,0,570,train
067837.jpg,4876,0,417,train
067849.jpg,5144,0,448,train
067853.jpg,2063,0,173,train
067857.jpg,6716,0,586,train
067875.jpg,4293,0,374,train
067882.jpg,6996,0,597,train
067890.jpg,4647,0,402,train
067893.jpg,2250,0,200,train
067894.jpg,8935,0,673,train
067896.jpg,5135,0,447,train
067917.jpg,4710,0,407,train
067930.jpg,3263,0,278,train
067944.jpg,459,0,52,train
067950.jpg,6682,0,580,train
067952.jpg,1490,0,130,train
067965.jpg,6346,0,548,train
067967.jpg,6844,0,593,train
067995.jpg,6716,0,586,train
068011.jpg,8706,0,664,train
068019.jpg,5732,0,502,train
068032.jpg,6558,0,568,train
068063.jpg,6630,0,573,train
068070.jpg,742,0,77,train
068078.jpg,7158,0,604,train
068081.jpg,6147,0,529,train
068086.jpg,5472,0,478,train
068087.jpg,4256,0,371,train
068089.jpg,5302,0,461,train
068091.jpg,3184,0,272,train
068121.jpg,8552,0,656,train
068127.jpg,8200,0,643,train
068132.jpg,8682,0,663,train
068145.jpg,886,0,85,train
068201.jpg,5482,0,479,train
068203.jpg,5552,0,488,train
068210.jpg,4947,0,425,train
068245.jpg,1103,0,98,train
068269.jpg,724,0,75,train
068273.jpg,1446,0,124,train
068288.jpg,1633,0,142,train
068290.jpg,1288,0,108,train
068316.jpg,7499,0,624,train
068347.jpg,8562,0,658,train
068350.jpg,5729,0,501,train
068354.jpg,587,0,61,train
068364.jpg,4594,0,397,train
068385.jpg,5532,0,485,train
068391.jpg,5046,0,439,train
068433.jpg,4236,0,369,train
068437.jpg,295,0,27,train
068439.jpg,374,0,37,train
068441.jpg,4215,0,367,train
068442.jpg,9944,0,692,train
068443.jpg,4446,0,387,train
068449.jpg,6247,0,540,train
068453.jpg,5544,0,487,train
068471.jpg,5764,0,506,train
068474.jpg,2701,0,229,train
068479.jpg,3016,0,257,train
068486.jpg,3539,0,308,train
068497.jpg,5239,0,457,train
068500.jpg,414,0,47,train
068503.jpg,4238,0,370,train
068510.jpg,1726,0,147,train
068513.jpg,2249,0,199,train
068517.jpg,4215,0,367,train
068522.jpg,1322,0,111,train
068524.jpg,5416,0,475,train
068529.jpg,6162,0,532,train
068534.jpg,710,0,73,train
068535.jpg,10115,0,695,train
068537.jpg,4955,0,427,train
068539.jpg,1714,0,146,train
068548.jpg,4874,0,416,train
068553.jpg,6398,0,555,train
068555.jpg,8336,0,647,train
068579.jpg,5025,0,436,train
068611.jpg,263,0,22,train
068614.jpg,5521,0,484,train
068618.jpg,3463,0,298,train
068619.jpg,742,0,77,train
068625.jpg,2175,0,187,train
068684.jpg,8742,0,665,train
068691.jpg,2117,0,181,train
068699.jpg,1743,0,148,train
068702.jpg,3185,0,273,train
068705.jpg,3870,0,334,train
068706.jpg,3357,0,290,train
068712.jpg,9981,0,693,train
068718.jpg,5340,0,466,train
068722.jpg,3962,0,343,train
068723.jpg,2999,0,256,train
068724.jpg,409,0,45,train
068738.jpg,8333,0,646,train
068741.jpg,3745,0,320,train
068779.jpg,7344,0,612,train
068810.jpg,1890,0,158,train
068814.jpg,5884,0,514,train
068841.jpg,2250,0,200,train
068864.jpg,3205,0,275,train
068892.jpg,7380,0,615,train
068897.jpg,495,0,57,train
068909.jpg,2079,0,176,train
068949.jpg,5423,0,477,train
068952.jpg,1383,0,118,train
068959.jpg,2443,0,214,train
068975.jpg,1579,0,136,train
069013.jpg,9592,0,684,train
069037.jpg,8812,0,670,train
069038.jpg,2863,0,239,train
069044.jpg,1996,0,170,train
069062.jpg,8368,0,648,train
069069.jpg,5264,0,459,train
069123.jpg,2155,0,184,train
069127.jpg,5582,0,489,train
069148.jpg,2861,0,238,train
069168.jpg,4724,0,409,train
069174.jpg,31,0,2,train
069176.jpg,772,0,79,train
069184.jpg,1565,0,133,train
069186.jpg,1648,0,144,train
069190.jpg,4962,0,428,train
069201.jpg,4473,0,389,train
069237.jpg,3587,0,309,train
069242.jpg,7201,0,606,train
069245.jpg,6200,0,538,train
069248.jpg,3118,0,268,train
069277.jpg,2067,0,175,train
069282.jpg,1475,0,128,train
069288.jpg,4811,0,413,train
069289.jpg,6679,0,578,train
069295.jpg,3845,0,332,train
069296.jpg,2858,0,237,train
069301.jpg,5302,0,461,train
069302.jpg,4293,0,374,train
069303.jpg,3751,0,321,train
069307.jpg,3781,0,325,train
069317.jpg,654,0,67,train
069321.jpg,3829,0,330,train
069326.jpg,1672,0,145,train
069335.jpg,4549,0,394,train
069342.jpg,4087,0,356,train
069347.jpg,1871,0,157,train
069362.jpg,6562,0,569,train
069388.jpg,6860,0,594,train
069407.jpg,5222,0,455,train
069432.jpg,5340,0,466,train
069455.jpg,1866,0,156,train
069463.jpg,234,0,18,train
069473.jpg,3127,0,269,train
069484.jpg,3941,0,339,train
069504.jpg,1639,0,143,train
069529.jpg,5489,0,481,train
069533.jpg,5096,0,442,train
069572.jpg,8562,0,658,train
069576.jpg,8434,0,651,train
069596.jpg,7578,0,625,train
069603.jpg,4231,0,368,train
069606.jpg,2332,0,207,train
069646.jpg,259,0,21,train
069647.jpg,9119,0,680,train
069652.jpg,21,0,1,train
069662.jpg,1603,0,137,train
069663.jpg,5597,0,490,train
069674.jpg,5028,0,437,train
069677.jpg,61,0,6,train
069682.jpg,5750,0,504,train
069699.jpg,3079,0,265,train
069716.jpg,9815,0,688,train
069717.jpg,3522,0,305,train
069718.jpg,5764,0,506,train
069741.jpg,6716,0,586,train
069758.jpg,485,0,56,train
069761.jpg,4138,0,360,train
069778.jpg,5018,0,434,train
069789.jpg,4724,0,409,train
069807.jpg,2006,0,171,train
069814.jpg,6346,0,548,train
069817.jpg,4154,0,364,train
069819.jpg,6403,0,556,train
069825.jpg,6811,0,592,train
069840.jpg,1228,0,104,train
069841.jpg,7426,0,621,train
069854.jpg,4814,0,414,train
069856.jpg,3172,0,271,train
069862.jpg,5656,0,494,train
069867.jpg,295,0,27,train
069872.jpg,3900,0,336,train
069875.jpg,2160,0,186,train
069888.jpg,1726,0,147,train
069906.jpg,3298,0,283,train
069917.jpg,3466,0,299,train
069921.jpg,1289,0,109,train
069925.jpg,3678,0,315,train
069936.jpg,6576,0,570,train
069944.jpg,9074,0,678,train
069957.jpg,5025,0,436,train
069964.jpg,3687,0,317,train
069978.jpg,1784,0,152,train
069980.jpg,3678,0,315,train
070001.jpg,6718,0,587,train
070036.jpg,7009,0,599,train
070046.jpg,5532,0,485,train
070048.jpg,6532,0,566,train
070065.jpg,3229,0,277,train
070078.jpg,2117,0,181,train
070079.jpg,5416,0,475,train
070112.jpg,5705,0,500,train
070127.jpg,6696,0,584,train
070128.jpg,6516,0,565,train
070130.jpg,3781,0,325,train
070146.jpg,1947,0,161,train
070149.jpg,2921,0,245,train
070157.jpg,5180,0,451,train
070170.jpg,6479,0,562,train
070188.jpg,5764,0,506,train
070194.jpg,4549,0,394,train
070231.jpg,7409,0,618,train
070235.jpg,6806,0,591,train
070265.jpg,2866,0,240,train
070267.jpg,318,0,31,train
070287.jpg,38,0,3,train
070304.jpg,7409,0,618,train
070305.jpg,8236,0,644,train
070312.jpg,4436,0,386,train
070326.jpg,3263,0,278,train
070330.jpg,5344,0,467,train
070332.jpg,1062,0,97,train
070340.jpg,6672,0,575,train
070356.jpg,3984,0,344,train
070361.jpg,2683,0,228,train
070364.jpg,4532,0,392,train
070384.jpg,9842,0,689,train
070386.jpg,295,0,27,train
070403.jpg,5176,0,450,train
070404.jpg,724,0,75,train
070407.jpg,4315,0,377,train
070427.jpg,6718,0,587,train
070436.jpg,6081,0,524,train
070455.jpg,291,0,25,train
070462.jpg,4393,0,380,train
070468.jpg,6346,0,548,train
070469.jpg,5482,0,479,train
070485.jpg,1775,0,151,train
070490.jpg,5042,0,438,train
070500.jpg,1990,0,168,train
070548.jpg,6683,0,581,train
070552.jpg,4138,0,360,train
070572.jpg,4577,0,396,train
070596.jpg,587,0,61,train
070599.jpg,6562,0,569,train
070602.jpg,8749,0,667,train
070608.jpg,6182,0,537,train
070615.jpg,576,0,60,train
070649.jpg,5807,0,511,train
070663.jpg,1359,0,116,train
070664.jpg,1279,0,107,train
070683.jpg,863,0,84,train
070690.jpg,6630,0,573,train
070693.jpg,6108,0,526,train
070700.jpg,4060,0,354,train
070704.jpg,4571,0,395,train
070708.jpg,4035,0,349,train
070709.jpg,1446,0,124,train
070724.jpg,2963,0,253,train
070758.jpg,6576,0,570,train
070761.jpg,5827,0,512,train
070762.jpg,7968,0,636,train
070766.jpg,5391,0,473,train
070769.jpg,7499,0,624,train
070777.jpg,3687,0,317,train
070778.jpg,6679,0,578,train
070786.jpg,414,0,47,train
070789.jpg,1156,0,102,train
070793.jpg,7008,0,598,train
070801.jpg,5488,0,480,train
070804.jpg,1370,0,117,train
070886.jpg,6562,0,569,train
070887.jpg,3620,0,312,train
070903.jpg,1974,0,164,train
070908.jpg,1579,0,136,train
070920.jpg,1743,0,148,train
070926.jpg,6286,0,543,train
070928.jpg,4610,0,399,train
070942.jpg,4950,0,426,train
070971.jpg,2419,0,212,train
070980.jpg,3263,0,278,train
070999.jpg,3127,0,269,train
071013.jpg,1991,0,169,train
071017.jpg,395,0,43,train
071023.jpg,4744,0,411,train
071044.jpg,4061,0,355,train
071056.jpg,404,0,44,train
071067.jpg,3870,0,334,train
071077.jpg,5096,0,442,train
071085.jpg,4600,0,398,train
071111.jpg,3205,0,275,train
071112.jpg,2935,0,247,train
071121.jpg,6024,0,521,train
071130.jpg,320,0,32,train
071131.jpg,6365,0,551,train
071132.jpg,4487,0,391,train
071137.jpg,5901,0,515,train
071157.jpg,2956,0,252,train
071162.jpg,423,0,49,train
071166.jpg,2792,0,231,train
071168.jpg,8667,0,662,train
071177.jpg,2963,0,253,train
071178.jpg,8592,0,660,train
071182.jpg,3614,0,311,train
071200.jpg,5552,0,488,train
071209.jpg,1603,0,137,train
071219.jpg,5964,0,518,train
071224.jpg,924,0,87,train
071225.jpg,7137,0,603,train
071239.jpg,2160,0,186,train
071243.jpg,4950,0,426,train
071248.jpg,1137,0,101,train
071256.jpg,592,0,62,train
071269.jpg,3823,0,329,train
071271.jpg,4154,0,364,train
071282.jpg,2065,0,174,train
071302.jpg,3805,0,327,train
071347.jpg,6492,0,563,train
071363.jpg,4950,0,426,train
071391.jpg,374,0,37,train
071412.jpg,8538,0,655,train
071415.jpg,710,0,73,train
071446.jpg,6685,0,582,train
071465.jpg,8844,0,671,train
071466.jpg,1289,0,109,train
071469.jpg,1470,0,126,train
071475.jpg,1135,0,100,train
071486.jpg,4876,0,417,train
071490.jpg,257,0,20,train
071505.jpg,334,0,34,train
071542.jpg,3016,0,257,train
071555.jpg,7075,0,602,train
071572.jpg,5805,0,509,train
071573.jpg,3817,0,328,train
071585.jpg,5416,0,475,train
071587.jpg,5806,0,510,train
071597.jpg,5552,0,488,train
071599.jpg,7201,0,606,train
071603.jpg,4215,0,367,train
071609.jpg,2518,0,218,train
071626.jpg,1578,0,135,train
071631.jpg,9592,0,684,train
071636.jpg,5028,0,437,train
071638.jpg,1607,0,138,train
071652.jpg,3288,0,281,train
071653.jpg,5729,0,501,train
071657.jpg,6165,0,533,train
071658.jpg,1474,0,127,train
071659.jpg,647,0,66,train
071666.jpg,4303,0,375,train
071674.jpg,9850,0,690,train
071679.jpg,2248,0,198,train
071684.jpg,3279,0,280,train
071733.jpg,8935,0,673,train
071767.jpg,3324,0,287,train
071770.jpg,5235,0,456,train
071789.jpg,2368,0,209,train
071802.jpg,5512,0,482,train
071831.jpg,445,0,50,train
071848.jpg,4286,0,372,train
071852.jpg,806,0,80,train
071856.jpg,7338,0,611,train
071860.jpg,8636,0,661,train
071871.jpg,3805,0,327,train
071905.jpg,3050,0,262,train
071908.jpg,4414,0,383,train
071911.jpg,2240,0,196,train
071915.jpg,6128,0,527,train
071919.jpg,295,0,27,train
071920.jpg,160,0,15,train
071931.jpg,7804,0,630,train
071954.jpg,6181,0,536,train
071974.jpg,1990,0,168,train
071983.jpg,2619,0,226,train
071984.jpg,3205,0,275,train
071993.jpg,103,0,12,train
071998.jpg,3080,0,266,train
072018.jpg,3823,0,329,train
072065.jpg,3491,0,302,train
072067.jpg,614,0,64,train
072069.jpg,7940,0,634,train
072077.jpg,1359,0,116,train
072083.jpg,1446,0,124,train
072095.jpg,1903,0,159,train
072102.jpg,1844,0,155,train
072119.jpg,471,0,53,train
072122.jpg,1370,0,117,train
072128.jpg,4137,0,359,train
072166.jpg,8570,0,659,train
072170.jpg,3620,0,312,train
072171.jpg,4286,0,372,train
072183.jpg,863,0,84,train
072200.jpg,4286,0,372,train
072213.jpg,3207,0,276,train
072236.jpg,1844,0,155,train
072244.jpg,5758,0,505,train
072251.jpg,4647,0,402,train
072254.jpg,1815,0,154,train
072276.jpg,2235,0,194,train
072307.jpg,1423,0,122,train
072314.jpg,4899,0,420,train
072327.jpg,3279,0,280,train
072333.jpg,632,0,65,train
072336.jpg,4982,0,431,train
072355.jpg,3017,0,258,train
072360.jpg,6648,0,574,train
072365.jpg,3522,0,305,train
072408.jpg,3017,0,258,train
072409.jpg,2866,0,240,train
072440.jpg,2545,0,221,train
072442.jpg,4722,0,408,train
072486.jpg,4060,0,354,train
072494.jpg,2213,0,192,train
072523.jpg,8236,0,644,train
072540.jpg,410,0,46,train
072546.jpg,5582,0,489,train
072548.jpg,5042,0,438,train
072549.jpg,1463,0,125,train
072553.jpg,47,0,4,train
072557.jpg,7286,0,609,train
072561.jpg,395,0,43,train
072565.jpg,2201,0,190,train
072569.jpg,7386,0,616,train
072580.jpg,6368,0,552,train
072582.jpg,5544,0,487,train
072585.jpg,1603,0,137,train
072596.jpg,2866,0,240,train
072605.jpg,2318,0,205,train
072610.jpg,2619,0,226,train
072614.jpg,447,0,51,train
072616.jpg,1947,0,161,train
072617.jpg,3469,0,300,train
072620.jpg,495,0,57,train
072633.jpg,1624,0,141,train
072637.jpg,3908,0,337,train
072645.jpg,1288,0,108,train
072666.jpg,6346,0,548,train
072678.jpg,2612,0,225,train
072683.jpg,731,0,76,train
072693.jpg,7203,0,607,train
072695.jpg,5122,0,443,train
072696.jpg,10163,0,697,train
072698.jpg,1420,0,121,train
072706.jpg,6256,0,541,train
072707.jpg,4692,0,406,train
072729.jpg,961,0,89,train
072732.jpg,6516,0,565,train
072744.jpg,3948,0,341,train
072758.jpg,3056,0,264,train
072763.jpg,8002,0,638,train
072767.jpg,7286,0,609,train
072787.jpg,94,0,11,train
072804.jpg,7880,0,632,train
072811.jpg,8706,0,664,train
072823.jpg,6162,0,532,train
072826.jpg,2879,0,242,train
072836.jpg,7897,0,633,train
072849.jpg,4612,0,400,train
072882.jpg,257,0,20,train
072892.jpg,5235,0,456,train
072898.jpg,4879,0,418,train
072903.jpg,7755,0,628,train
072908.jpg,5732,0,502,train
072920.jpg,2857,0,236,train
072928.jpg,2248,0,198,train
072933.jpg,5350,0,469,train
072943.jpg,5611,0,493,train
072945.jpg,8449,0,652,train
072955.jpg,2870,0,241,train
072963.jpg,5807,0,511,train
072967.jpg,4138,0,360,train
072972.jpg,5370,0,471,train
072975.jpg,4950,0,426,train
072978.jpg,8558,0,657,train
072980.jpg,6705,0,585,train
072992.jpg,3516,0,304,train
073010.jpg,3539,0,308,train
073012.jpg,4913,0,421,train
073016.jpg,10134,0,696,train
073023.jpg,4710,0,407,train
073024.jpg,4891,0,419,train
073034.jpg,5302,0,461,train
073042.jpg,3858,0,333,train
073045.jpg,1996,0,170,train
073056.jpg,4154,0,364,train
073063.jpg,6024,0,521,train
073072.jpg,2250,0,200,train
073074.jpg,8134,0,642,train
073091.jpg,9944,0,692,train
073104.jpg,1245,0,105,train
073112.jpg,904,0,86,train
073120.jpg,7420,0,620,train
073122.jpg,5698,0,498,train
073124.jpg,6365,0,551,train
073141.jpg,1775,0,151,train
073154.jpg,5784,0,507,train
073156.jpg,423,0,49,train
073168.jpg,8812,0,670,train
073169.jpg,5028,0,437,train
073195.jpg,7264,0,608,train
073211.jpg,2124,0,182,train
073217.jpg,8746,0,666,train
073244.jpg,64,0,7,train
073262.jpg,806,0,80,train
073265.jpg,5207,0,454,train
073269.jpg,3016,0,257,train
073272.jpg,1613,0,139,train
073275.jpg,3404,0,293,train
073276.jpg,5901,0,515,train
073288.jpg,2332,0,207,train
073291.jpg,5884,0,514,train
073292.jpg,7962,0,635,train
073295.jpg,1984,0,166,train
073313.jpg,4151,0,363,train
073318.jpg,207,0,17,train
073330.jpg,7075,0,602,train
073336.jpg,9347,0,683,train
073341.jpg,3638,0,314,train
073343.jpg,6166,0,534,train
073349.jpg,5611,0,493,train
073362.jpg,9119,0,680,train
073369.jpg,8927,0,672,train
073370.jpg,7008,0,598,train
073372.jpg,6673,0,576,train
073391.jpg,318,0,31,train
073399.jpg,5732,0,502,train
073400.jpg,3614,0,311,train
073409.jpg,7201,0,606,train
073433.jpg,3915,0,338,train
073441.jpg,320,0,32,train
073454.jpg,7897,0,633,train
073468.jpg,2425,0,213,train
073476.jpg,3340,0,289,train
073481.jpg,861,0,83,train
073483.jpg,6543,0,567,train
073484.jpg,2577,0,224,train
073493.jpg,4058,0,353,train
073505.jpg,8570,0,659,train
073508.jpg,2545,0,221,train
073572.jpg,6430,0,559,train
073575.jpg,311,0,29,train
073589.jpg,7897,0,633,train
073590.jpg,3421,0,294,train
073591.jpg,1985,0,167,train
073622.jpg,1156,0,102,train
073628.jpg,1137,0,101,train
073629.jpg,6558,0,568,train
073632.jpg,380,0,38,train
073648.jpg,592,0,62,train
073651.jpg,1288,0,108,train
073659.jpg,2006,0,171,train
073671.jpg,7380,0,615,train
073699.jpg,382,0,39,train
073716.jpg,5180,0,451,train
073721.jpg,1228,0,104,train
073722.jpg,1903,0,159,train
073724.jpg,2332,0,207,train
073727.jpg,2996,0,255,train
073734.jpg,2861,0,238,train
073736.jpg,587,0,61,train
073739.jpg,5609,0,492,train
073755.jpg,6672,0,575,train
073759.jpg,5191,0,453,train
073766.jpg,103,0,12,train
073770.jpg,4286,0,372,train
073774.jpg,1614,0,140,train
073788.jpg,5703,0,499,train
073792.jpg,3421,0,294,train
073798.jpg,731,0,76,train
073803.jpg,3207,0,276,train
073811.jpg,6860,0,594,train
073814.jpg,3324,0,287,train
073836.jpg,6696,0,584,train
073852.jpg,4031,0,348,train
073866.jpg,4549,0,394,train
073867.jpg,806,0,80,train
073880.jpg,3048,0,261,train
073881.jpg,447,0,51,train
073882.jpg,2083,0,177,train
073888.jpg,3614,0,311,train
073902.jpg,4539,0,393,train
073908.jpg,4891,0,419,train
073915.jpg,4061,0,355,train
073916.jpg,7475,0,623,train
073926.jpg,4164,0,366,train
073950.jpg,5144,0,448,train
073976.jpg,320,0,32,train
073990.jpg,1103,0,98,train
073999.jpg,2250,0,200,train
074010.jpg,3185,0,273,train
074014.jpg,2318,0,205,train
074027.jpg,4710,0,407,train
074051.jpg,5472,0,478,train
074058.jpg,8749,0,667,train
074066.jpg,2414,0,211,train
074067.jpg,5096,0,442,train
074070.jpg,1977,0,165,train
074075.jpg,2443,0,214,train
074082.jpg,772,0,79,train
074100.jpg,3760,0,322,train
074110.jpg,4805,0,412,train
074125.jpg,7066,0,601,train
074135.jpg,2963,0,253,train
074144.jpg,772,0,79,train
074151.jpg,2318,0,205,train
074156.jpg,5884,0,514,train
074158.jpg,1672,0,145,train
074179.jpg,6683,0,581,train
074197.jpg,3539,0,308,train
074220.jpg,9693,0,686,train
074253.jpg,2963,0,253,train
074256.jpg,6162,0,532,train
074259.jpg,1977,0,165,train
074270.jpg,7428,0,622,train
074281.jpg,702,0,71,train
074289.jpg,295,0,27,train
074292.jpg,1574,0,134,train
074296.jpg,2844,0,235,train
074299.jpg,7386,0,616,train
074329.jpg,6705,0,585,train
074336.jpg,6024,0,521,train
074362.jpg,3962,0,343,train
074369.jpg,4473,0,389,train
074371.jpg,6290,0,544,train
074374.jpg,9165,0,681,train
074376.jpg,10163,0,697,train
074400.jpg,8742,0,665,train
074401.jpg,1061,0,96,train
074411.jpg,4027,0,346,train
074429.jpg,4913,0,421,train
074436.jpg,2999,0,256,train
074438.jpg,5008,0,433,train
074447.jpg,4292,0,373,train
074472.jpg,21,0,1,train
074481.jpg,6354,0,550,train
074502.jpg,612,0,63,train
074505.jpg,3185,0,273,train
074516.jpg,7426,0,621,train
074517.jpg,5758,0,505,train
074519.jpg,4955,0,427,train
074522.jpg,6247,0,540,train
074566.jpg,3714,0,319,train
074573.jpg,4041,0,350,train
074575.jpg,4151,0,363,train
074577.jpg,4936,0,424,train
074583.jpg,6376,0,553,train
074589.jpg,3941,0,339,train
074639.jpg,614,0,64,train
074645.jpg,7779,0,629,train
074647.jpg,4691,0,405,train
074649.jpg,6673,0,576,train
074697.jpg,174,0,16,train
074698.jpg,291,0,25,train
074701.jpg,12,0,0,train
074706.jpg,5147,0,449,train
074709.jpg,61,0,6,train
074725.jpg,1743,0,148,train
074740.jpg,5326,0,464,train
074743.jpg,417,0,48,train
074744.jpg,5938,0,516,train
074762.jpg,2079,0,176,train
074775.jpg,951,0,88,train
074797.jpg,5180,0,451,train
074808.jpg,8943,0,674,train
074859.jpg,3900,0,336,train
074875.jpg,3781,0,325,train
074894.jpg,2858,0,237,train
074912.jpg,5344,0,467,train
074914.jpg,2963,0,253,train
074924.jpg,5182,0,452,train
074926.jpg,1490,0,130,train
074951.jpg,295,0,27,train
074954.jpg,8200,0,643,train
074958.jpg,66,0,8,train
074970.jpg,2253,0,201,train
074980.jpg,3908,0,337,train
074999.jpg,5327,0,465,train
075004.jpg,2929,0,246,train
075008.jpg,4876,0,417,train
075039.jpg,772,0,79,train
075055.jpg,4913,0,421,train
075062.jpg,3915,0,338,train
075063.jpg,10016,0,694,train
075073.jpg,5096,0,442,train
075096.jpg,1394,0,120,train
075121.jpg,5133,0,446,train
075126.jpg,3469,0,300,train
075159.jpg,1470,0,126,train
075167.jpg,3048,0,261,train
075185.jpg,1423,0,122,train
075189.jpg,3835,0,331,train
075197.jpg,6802,0,590,train
075205.jpg,6509,0,564,train
075238.jpg,7066,0,601,train
075254.jpg,322,0,33,train
075259.jpg,1810,0,153,train
075264.jpg,863,0,84,train
075276.jpg,6165,0,533,train
075307.jpg,4136,0,358,train
075317.jpg,5805,0,509,train
075325.jpg,5611,0,493,train
075346.jpg,2176,0,188,train
075347.jpg,2382,0,210,train
075360.jpg,2537,0,220,train
075380.jpg,3587,0,309,train
075382.jpg,8002,0,638,train
075390.jpg,5182,0,452,train
075394.jpg,3298,0,283,train
075424.jpg,9119,0,680,train
075443.jpg,2117,0,181,train
075447.jpg,1578,0,135,train
075461.jpg,303,0,28,train
075477.jpg,410,0,46,train
075491.jpg,2419,0,212,train
075504.jpg,5519,0,483,train
075514.jpg,7609,0,626,train
075517.jpg,21,0,1,train
075518.jpg,4433,0,385,train
075535.jpg,471,0,53,train
075550.jpg,1339,0,113,train
075562.jpg,8667,0,662,train
075563.jpg,496,0,58,train
075574.jpg,3229,0,277,train
075585.jpg,1947,0,161,train
075602.jpg,3188,0,274,train
075605.jpg,3046,0,260,train
075626.jpg,1549,0,132,train
075627.jpg,9166,0,682,train
075633.jpg,2160,0,186,train
075634.jpg,4722,0,408,train
075639.jpg,724,0,75,train
075644.jpg,5611,0,493,train
075650.jpg,612,0,63,train
075668.jpg,5901,0,515,train
075681.jpg,4811,0,413,train
075684.jpg,5406,0,474,train
075692.jpg,2918,0,244,train
075708.jpg,2175,0,187,train
075720.jpg,7344,0,612,train
075730.jpg,1330,0,112,train
075732.jpg,8706,0,664,train
075734.jpg,1348,0,114,train
075746.jpg,10176,0,699,train
075773.jpg,290,0,24,train
075813.jpg,3497,0,303,train
075819.jpg,7413,0,619,train
075820.jpg,1279,0,107,train
075839.jpg,516,0,59,train
075843.jpg,951,0,88,train
075844.jpg,9592,0,684,train
075851.jpg,6438,0,560,train
075863.jpg,5264,0,459,train
075904.jpg,5764,0,506,train
075908.jpg,2250,0,200,train
075916.jpg,2304,0,203,train
075918.jpg,8706,0,664,train
075938.jpg,3188,0,274,train
075943.jpg,5133,0,446,train
075959.jpg,4358,0,379,train
075963.jpg,3531,0,307,train
075966.jpg,3835,0,331,train
075972.jpg,334,0,34,train
075986.jpg,4620,0,401,train
075992.jpg,3516,0,304,train
076006.jpg,6200,0,538,train
076019.jpg,2086,0,178,train
076027.jpg,1483,0,129,train
076032.jpg,2571,0,222,train
076033.jpg,3294,0,282,train
076038.jpg,292,0,26,train
076039.jpg,993,0,90,train
076060.jpg,5519,0,483,train
076062.jpg,2243,0,197,train
076066.jpg,6996,0,597,train
076070.jpg,4814,0,414,train
076084.jpg,5784,0,507,train
076094.jpg,410,0,46,train
076095.jpg,6417,0,558,train
076097.jpg,7680,0,627,train
076103.jpg,6368,0,552,train
076134.jpg,576,0,60,train
076144.jpg,6308,0,545,train
076149.jpg,8558,0,657,train
076150.jpg,130,0,14,train
076156.jpg,8368,0,648,train
076164.jpg,5418,0,476,train
076188.jpg,6180,0,535,train
076192.jpg,394,0,42,train
076199.jpg,5884,0,514,train
076201.jpg,6394,0,554,train
076206.jpg,2046,0,172,train
076227.jpg,4407,0,382,train
076237.jpg,5321,0,463,train
076243.jpg,4293,0,374,train
076250.jpg,1603,0,137,train
076264.jpg,6648,0,574,train
